id,Gender,Customer Type,Type of Travel,Class,Flight Distance,Age,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,satisfaction
46799,Male,Loyal Customer,Personal Travel,Business,964,63,4,5,4,2,5,4,5,5,5,4,5,5,5,4,0,0,neutral or dissatisfied
65261,Female,Loyal Customer,Business travel,Business,551,51,3,1,3,3,5,4,4,4,4,4,4,5,4,5,0,0,satisfied
79728,Male,Loyal Customer,Personal Travel,Eco,760,44,3,1,3,3,2,3,2,2,2,4,3,1,3,2,0,0,neutral or dissatisfied
92072,Female,Loyal Customer,Business travel,Business,1589,40,4,4,4,4,5,5,5,4,4,4,4,5,4,3,66,53,satisfied
50697,Female,Loyal Customer,Personal Travel,Eco,266,17,2,0,2,1,4,2,3,4,3,2,4,5,4,4,0,0,neutral or dissatisfied
18729,Female,Loyal Customer,Business travel,Business,917,48,1,1,1,1,5,1,3,4,4,4,4,1,4,5,0,0,satisfied
49934,Male,Loyal Customer,Business travel,Eco,308,39,5,2,2,2,5,5,5,5,4,3,4,3,2,5,0,2,satisfied
110087,Male,Loyal Customer,Business travel,Eco,1056,23,3,5,5,5,3,3,1,3,4,3,4,4,4,3,0,0,neutral or dissatisfied
64070,Female,Loyal Customer,Business travel,Business,3828,38,3,3,3,3,5,4,5,5,5,5,5,2,5,5,0,3,satisfied
64915,Male,Loyal Customer,Business travel,Business,2288,46,2,4,4,4,2,3,3,2,2,2,2,2,2,1,76,67,neutral or dissatisfied
27131,Male,Loyal Customer,Business travel,Eco,2681,54,4,3,3,3,4,4,4,5,3,4,5,4,3,4,0,0,satisfied
57572,Male,Loyal Customer,Business travel,Business,1597,40,4,4,4,4,4,4,5,4,4,4,4,3,4,4,0,0,satisfied
102429,Male,Loyal Customer,Personal Travel,Eco,414,22,2,4,2,4,1,2,1,1,1,1,4,5,2,1,0,0,neutral or dissatisfied
87432,Male,Loyal Customer,Personal Travel,Eco Plus,425,69,4,0,4,5,3,4,3,3,5,3,3,1,1,3,0,0,neutral or dissatisfied
76402,Male,Loyal Customer,Business travel,Business,2674,47,3,3,3,3,3,5,4,5,5,5,5,3,5,3,0,0,satisfied
2049,Male,disloyal Customer,Business travel,Business,785,42,3,3,3,2,2,3,4,2,3,5,4,4,5,2,15,9,neutral or dissatisfied
52715,Female,Loyal Customer,Business travel,Eco Plus,1162,30,5,1,4,1,5,5,5,5,5,5,4,1,4,5,30,13,satisfied
70235,Male,Loyal Customer,Business travel,Eco Plus,1068,34,5,1,1,1,5,5,5,5,2,2,5,1,1,5,4,0,satisfied
66604,Female,Loyal Customer,Personal Travel,Eco,761,20,2,4,2,2,3,2,2,3,3,4,4,1,5,3,0,0,neutral or dissatisfied
2082,Female,Loyal Customer,Personal Travel,Eco,812,40,3,2,3,3,5,3,5,5,2,3,4,3,4,5,0,0,neutral or dissatisfied
63115,Male,Loyal Customer,Business travel,Business,2756,47,3,3,3,3,5,4,4,4,4,4,4,3,4,4,0,0,satisfied
105292,Female,Loyal Customer,Business travel,Business,2097,41,4,4,4,4,2,4,4,4,4,4,4,3,4,5,29,21,satisfied
75422,Male,Loyal Customer,Business travel,Business,2342,42,5,5,5,5,4,4,5,4,4,4,4,3,4,5,7,0,satisfied
126863,Female,Loyal Customer,Personal Travel,Eco,2125,58,3,2,3,3,4,3,3,4,4,3,4,1,4,4,0,0,neutral or dissatisfied
36151,Male,Loyal Customer,Personal Travel,Eco,818,65,1,5,1,2,3,1,3,3,3,2,5,1,1,3,0,0,neutral or dissatisfied
48029,Female,disloyal Customer,Business travel,Eco,1187,16,3,3,3,4,1,3,1,1,3,1,4,3,3,1,13,22,neutral or dissatisfied
68196,Female,Loyal Customer,Business travel,Business,3041,31,3,3,3,3,4,4,4,4,3,4,5,5,4,4,8,0,satisfied
107401,Female,Loyal Customer,Business travel,Business,3082,15,2,3,5,3,2,2,2,2,4,4,4,4,3,2,53,52,neutral or dissatisfied
2797,Male,Loyal Customer,Personal Travel,Eco,765,60,2,5,3,4,1,3,1,1,5,4,4,4,4,1,17,10,neutral or dissatisfied
83634,Male,disloyal Customer,Business travel,Eco,577,23,0,4,0,4,2,0,2,2,5,2,4,5,5,2,0,0,satisfied
22727,Male,Loyal Customer,Personal Travel,Business,170,60,2,5,0,2,2,5,4,4,4,0,4,4,4,3,14,8,neutral or dissatisfied
125767,Female,disloyal Customer,Business travel,Business,920,37,5,5,5,3,1,5,1,1,4,3,5,3,5,1,1,0,satisfied
48374,Female,Loyal Customer,Personal Travel,Eco,587,17,2,4,2,1,2,2,1,2,3,5,4,3,4,2,0,0,neutral or dissatisfied
42117,Male,Loyal Customer,Business travel,Business,3331,49,2,4,4,4,3,4,3,2,2,2,2,4,2,4,41,47,neutral or dissatisfied
110508,Male,disloyal Customer,Business travel,Eco Plus,442,37,3,3,3,3,5,3,5,5,1,3,4,1,3,5,0,0,neutral or dissatisfied
4579,Female,Loyal Customer,Business travel,Business,1917,51,2,2,2,2,2,5,5,5,5,5,5,5,5,5,0,11,satisfied
118164,Female,disloyal Customer,Business travel,Eco,1165,21,4,4,4,1,2,4,2,2,3,2,4,4,5,2,2,0,satisfied
1166,Female,Loyal Customer,Personal Travel,Eco,89,31,5,2,0,3,3,0,3,3,3,4,3,2,3,3,1,0,satisfied
19227,Male,Loyal Customer,Personal Travel,Eco,459,44,5,5,5,4,2,5,3,2,3,4,4,4,4,2,0,0,satisfied
97080,Female,disloyal Customer,Business travel,Business,1476,24,4,3,4,2,3,4,3,3,3,4,5,3,4,3,13,16,satisfied
50239,Female,Loyal Customer,Business travel,Business,2243,58,3,1,2,1,4,2,3,2,2,2,3,4,2,4,0,0,neutral or dissatisfied
83595,Female,Loyal Customer,Business travel,Business,3758,38,3,2,3,3,5,4,5,5,5,5,5,3,5,5,29,34,satisfied
4920,Female,Loyal Customer,Personal Travel,Eco,1020,67,3,4,3,4,4,5,4,3,3,3,3,3,3,1,0,0,neutral or dissatisfied
36802,Male,Loyal Customer,Personal Travel,Eco,2704,69,1,4,1,2,1,2,2,3,3,3,5,2,3,2,167,133,neutral or dissatisfied
6053,Female,Loyal Customer,Personal Travel,Eco,925,50,3,5,3,1,3,5,5,5,5,3,3,5,5,3,0,19,neutral or dissatisfied
83578,Male,disloyal Customer,Business travel,Eco,936,30,1,1,1,2,4,1,4,4,1,4,3,2,2,4,0,0,neutral or dissatisfied
113075,Male,Loyal Customer,Business travel,Business,1941,28,2,1,1,1,2,1,2,2,4,4,4,4,4,2,9,12,neutral or dissatisfied
19936,Female,Loyal Customer,Personal Travel,Eco,315,65,3,4,2,3,2,4,3,5,5,2,5,4,5,1,5,6,neutral or dissatisfied
87022,Female,Loyal Customer,Business travel,Business,2240,31,1,1,1,1,5,5,5,5,5,3,4,4,4,5,0,0,satisfied
118803,Male,Loyal Customer,Personal Travel,Eco,621,42,2,4,2,3,4,2,4,4,3,5,3,1,3,4,9,0,neutral or dissatisfied
11118,Male,Loyal Customer,Personal Travel,Eco,216,15,1,5,0,3,5,0,5,5,4,3,5,2,1,5,79,82,neutral or dissatisfied
62560,Female,disloyal Customer,Business travel,Business,1846,31,3,3,3,4,5,3,1,5,4,4,3,3,5,5,0,0,neutral or dissatisfied
122187,Female,Loyal Customer,Business travel,Business,2070,46,2,2,4,2,5,5,5,4,4,4,4,4,4,5,0,3,satisfied
47084,Female,Loyal Customer,Personal Travel,Eco,602,35,3,1,3,3,5,3,5,5,3,3,3,4,4,5,0,0,neutral or dissatisfied
40058,Female,Loyal Customer,Business travel,Eco Plus,866,41,3,2,2,2,3,4,4,3,3,3,3,5,3,4,0,0,satisfied
33026,Female,Loyal Customer,Personal Travel,Eco,101,27,4,5,4,1,3,4,3,3,5,2,4,5,4,3,0,0,neutral or dissatisfied
121419,Female,disloyal Customer,Business travel,Business,331,45,2,2,2,2,4,2,4,4,5,5,5,4,4,4,0,0,neutral or dissatisfied
74562,Male,Loyal Customer,Business travel,Business,3768,34,3,2,2,2,3,3,2,3,3,2,3,1,3,4,0,2,neutral or dissatisfied
300,Female,disloyal Customer,Business travel,Business,590,24,4,1,4,4,3,4,3,3,3,2,4,4,5,3,0,0,satisfied
95737,Female,disloyal Customer,Business travel,Business,181,33,2,2,2,4,1,2,1,1,3,3,5,3,4,1,7,5,neutral or dissatisfied
108353,Male,Loyal Customer,Business travel,Eco,290,54,5,4,4,4,5,5,5,5,1,3,2,3,3,5,4,0,satisfied
115735,Male,Loyal Customer,Business travel,Business,373,44,2,4,4,4,3,4,4,2,2,2,2,4,2,1,33,29,neutral or dissatisfied
102990,Female,Loyal Customer,Business travel,Business,786,53,3,3,3,3,4,5,4,4,4,4,4,3,4,3,0,0,satisfied
36898,Female,Loyal Customer,Personal Travel,Eco,1368,66,4,5,4,2,2,4,4,3,3,4,3,4,3,3,3,0,neutral or dissatisfied
23987,Female,Loyal Customer,Business travel,Business,2976,45,4,4,4,4,4,2,1,3,3,3,3,5,3,5,0,0,satisfied
99762,Female,Loyal Customer,Personal Travel,Eco,255,18,3,3,3,4,2,3,2,2,1,5,3,1,4,2,0,0,neutral or dissatisfied
68870,Female,disloyal Customer,Business travel,Eco,1061,43,2,2,2,4,4,2,4,4,1,4,3,1,3,4,0,0,neutral or dissatisfied
109460,Female,Loyal Customer,Business travel,Business,1514,40,1,1,1,1,4,4,4,3,3,4,3,4,3,5,0,0,satisfied
38468,Male,Loyal Customer,Business travel,Business,3077,15,3,4,4,4,3,3,3,3,3,2,3,4,3,3,0,0,neutral or dissatisfied
75819,Female,Loyal Customer,Personal Travel,Eco Plus,868,7,3,1,3,1,3,3,2,3,1,3,1,3,1,3,2,0,neutral or dissatisfied
4651,Male,Loyal Customer,Business travel,Business,3818,48,3,1,1,1,3,4,3,3,3,2,3,4,3,3,0,15,neutral or dissatisfied
50048,Female,Loyal Customer,Business travel,Eco,109,43,3,2,4,4,5,4,3,3,3,3,3,1,3,4,0,0,neutral or dissatisfied
111423,Female,disloyal Customer,Business travel,Business,896,26,0,0,0,3,1,0,1,1,5,3,5,5,4,1,0,0,satisfied
20048,Female,Loyal Customer,Business travel,Eco,607,36,4,4,4,4,4,3,4,4,5,2,2,1,4,4,0,0,satisfied
60571,Female,Loyal Customer,Business travel,Business,1558,55,5,5,5,5,3,4,4,5,5,5,5,4,5,4,30,5,satisfied
104102,Male,disloyal Customer,Business travel,Eco,297,39,3,0,4,3,4,4,4,4,2,1,4,4,4,4,0,0,neutral or dissatisfied
84009,Male,Loyal Customer,Personal Travel,Eco,373,64,1,4,1,1,2,1,2,2,4,4,5,3,5,2,0,0,neutral or dissatisfied
41938,Female,Loyal Customer,Personal Travel,Eco,129,41,3,4,3,3,2,3,2,2,2,5,4,2,4,2,0,2,neutral or dissatisfied
14827,Male,Loyal Customer,Personal Travel,Eco,314,10,1,4,1,4,2,1,2,2,2,1,3,1,4,2,43,33,neutral or dissatisfied
66571,Male,disloyal Customer,Business travel,Eco,624,23,2,5,2,5,5,2,3,5,5,2,4,4,4,5,0,0,neutral or dissatisfied
35901,Female,Loyal Customer,Personal Travel,Eco Plus,1065,41,4,5,4,2,3,4,5,5,5,4,5,5,5,3,2,42,neutral or dissatisfied
67852,Male,Loyal Customer,Personal Travel,Eco,1438,32,3,4,3,1,2,3,2,2,4,4,3,3,5,2,0,0,neutral or dissatisfied
10538,Male,Loyal Customer,Business travel,Business,3786,60,1,1,1,1,4,5,4,4,4,4,4,5,4,3,0,0,satisfied
71948,Female,Loyal Customer,Business travel,Business,1437,43,2,2,2,2,4,5,4,5,5,5,5,5,5,4,0,0,satisfied
116745,Female,Loyal Customer,Personal Travel,Eco Plus,308,39,3,4,3,4,5,3,5,5,1,5,4,5,5,5,10,8,neutral or dissatisfied
73517,Female,Loyal Customer,Business travel,Business,2793,45,3,3,3,3,3,5,5,4,4,4,4,4,4,4,38,33,satisfied
52843,Male,Loyal Customer,Personal Travel,Eco,1721,22,4,5,4,2,2,4,2,2,5,2,5,3,4,2,8,1,satisfied
79274,Male,Loyal Customer,Personal Travel,Eco,2454,26,3,2,3,1,3,5,5,1,4,1,1,5,2,5,0,0,neutral or dissatisfied
66103,Female,Loyal Customer,Business travel,Business,2607,56,2,2,2,2,4,4,4,5,5,5,5,4,5,3,0,0,satisfied
81979,Male,Loyal Customer,Business travel,Business,1532,45,3,3,2,3,3,4,4,5,5,5,5,3,5,3,0,0,satisfied
15202,Female,disloyal Customer,Business travel,Eco,544,15,4,0,4,3,5,4,5,5,3,4,2,1,4,5,58,,neutral or dissatisfied
8576,Female,disloyal Customer,Business travel,Eco,109,26,2,1,2,3,5,2,4,5,2,5,3,4,3,5,0,0,neutral or dissatisfied
52850,Female,Loyal Customer,Personal Travel,Eco,1721,24,3,4,3,2,4,3,4,4,4,3,4,3,5,4,0,0,neutral or dissatisfied
97034,Female,Loyal Customer,Business travel,Business,1390,34,5,5,5,5,5,5,5,5,5,5,5,3,5,4,0,0,satisfied
83244,Female,Loyal Customer,Business travel,Business,1979,51,1,1,1,1,5,4,5,4,4,4,4,5,4,4,8,9,satisfied
100064,Male,Loyal Customer,Personal Travel,Eco,220,51,2,5,2,3,4,2,4,4,3,5,5,4,5,4,31,30,neutral or dissatisfied
117313,Female,Loyal Customer,Personal Travel,Eco Plus,646,22,3,1,3,3,5,3,5,5,4,2,4,2,4,5,11,12,neutral or dissatisfied
94427,Male,Loyal Customer,Business travel,Business,2605,48,0,0,0,5,2,5,5,2,2,3,3,5,2,5,0,0,satisfied
117899,Female,Loyal Customer,Business travel,Business,255,46,0,0,0,3,4,5,4,2,2,1,1,5,2,5,0,4,satisfied
5834,Male,Loyal Customer,Business travel,Business,177,56,5,5,5,5,5,4,5,4,4,4,5,3,4,5,1,3,satisfied
110797,Male,Loyal Customer,Personal Travel,Eco,997,29,1,2,1,3,2,1,2,2,3,2,4,4,4,2,0,0,neutral or dissatisfied
19051,Female,Loyal Customer,Business travel,Eco Plus,304,64,4,2,2,2,5,1,2,4,4,4,4,4,4,2,0,0,satisfied
33756,Male,Loyal Customer,Business travel,Business,266,31,0,0,0,2,4,4,3,4,4,2,2,2,5,4,0,0,satisfied
75813,Female,Loyal Customer,Personal Travel,Eco Plus,813,48,2,4,2,4,1,3,4,3,3,2,3,4,3,4,9,9,neutral or dissatisfied
47792,Male,disloyal Customer,Business travel,Eco,817,28,3,3,3,4,5,3,5,5,3,2,2,2,5,5,0,6,neutral or dissatisfied
83016,Male,Loyal Customer,Business travel,Business,2640,46,1,1,1,1,4,5,4,2,2,2,2,3,2,3,0,0,satisfied
57683,Male,Loyal Customer,Business travel,Business,3550,56,5,5,4,5,3,4,5,4,4,4,4,3,4,4,0,0,satisfied
22447,Male,Loyal Customer,Personal Travel,Eco,143,35,3,3,3,2,3,3,3,3,4,5,5,4,5,3,0,0,neutral or dissatisfied
27656,Male,Loyal Customer,Personal Travel,Business,1216,45,0,2,0,3,4,3,3,1,1,0,1,4,1,1,20,15,satisfied
21553,Male,Loyal Customer,Business travel,Eco Plus,164,48,4,1,1,1,4,4,4,4,4,4,5,3,2,4,0,0,satisfied
94663,Male,Loyal Customer,Business travel,Business,3849,34,1,2,5,2,1,4,3,1,1,1,1,3,1,2,2,0,neutral or dissatisfied
117315,Male,Loyal Customer,Personal Travel,Eco Plus,368,38,2,3,3,3,2,3,4,2,3,4,4,4,4,2,66,54,neutral or dissatisfied
85843,Female,Loyal Customer,Personal Travel,Eco,666,37,4,1,4,2,5,4,5,5,4,1,2,1,2,5,0,0,neutral or dissatisfied
62417,Female,Loyal Customer,Business travel,Business,2457,39,2,3,3,3,4,3,3,2,2,2,2,4,2,1,8,0,neutral or dissatisfied
123101,Male,Loyal Customer,Business travel,Eco,650,50,2,4,5,5,2,2,2,2,2,2,3,4,3,2,11,13,neutral or dissatisfied
8333,Female,disloyal Customer,Business travel,Eco,661,30,4,1,4,3,5,4,1,5,4,1,3,1,4,5,0,7,neutral or dissatisfied
90630,Female,Loyal Customer,Business travel,Business,581,25,1,5,5,5,1,2,1,1,3,4,4,2,4,1,1,0,neutral or dissatisfied
61927,Female,Loyal Customer,Personal Travel,Eco,550,34,4,0,4,1,3,4,3,3,3,5,4,3,4,3,0,0,neutral or dissatisfied
115081,Male,disloyal Customer,Business travel,Business,358,43,2,2,2,3,5,2,5,5,1,5,4,3,3,5,0,0,neutral or dissatisfied
53954,Male,Loyal Customer,Business travel,Business,1325,44,5,5,5,5,3,1,2,1,1,2,1,3,1,2,0,0,satisfied
62279,Female,disloyal Customer,Business travel,Business,414,23,0,0,0,5,4,0,4,4,5,4,5,5,4,4,27,25,satisfied
34782,Female,Loyal Customer,Personal Travel,Eco,209,67,1,3,1,4,3,1,4,1,1,1,1,2,1,5,0,0,neutral or dissatisfied
88016,Male,Loyal Customer,Business travel,Business,270,39,0,0,0,4,3,4,5,5,5,5,5,3,5,3,1,12,satisfied
77471,Male,Loyal Customer,Personal Travel,Eco,507,35,1,4,1,3,5,1,5,5,4,2,4,4,5,5,0,0,neutral or dissatisfied
56167,Male,disloyal Customer,Business travel,Eco,1400,29,4,4,4,3,2,4,2,2,4,1,4,1,4,2,0,0,neutral or dissatisfied
96039,Male,Loyal Customer,Business travel,Eco,1069,42,2,2,2,2,2,2,2,2,4,3,2,2,2,2,0,0,neutral or dissatisfied
90710,Female,Loyal Customer,Business travel,Business,3795,23,3,5,5,5,3,3,3,3,3,5,2,3,2,3,0,2,neutral or dissatisfied
58167,Male,disloyal Customer,Business travel,Business,925,30,0,0,0,3,4,0,4,4,4,2,5,4,5,4,25,7,satisfied
125161,Female,Loyal Customer,Business travel,Business,2661,39,4,3,3,3,1,3,3,4,4,4,4,4,4,4,0,0,neutral or dissatisfied
99263,Female,Loyal Customer,Business travel,Business,833,42,1,1,1,1,3,4,5,4,4,4,4,3,4,3,1,0,satisfied
4318,Male,disloyal Customer,Business travel,Business,589,20,0,4,0,4,4,0,4,4,4,3,4,4,4,4,0,0,satisfied
21434,Female,disloyal Customer,Business travel,Eco,433,24,5,0,5,1,5,5,2,5,1,5,3,5,4,5,81,71,satisfied
4678,Male,Loyal Customer,Business travel,Eco,364,66,2,5,5,5,2,2,2,2,3,1,4,4,3,2,0,0,neutral or dissatisfied
32786,Female,disloyal Customer,Business travel,Eco,101,20,2,0,2,5,2,2,2,2,5,4,3,3,5,2,0,0,neutral or dissatisfied
48347,Female,Loyal Customer,Business travel,Eco,522,57,4,3,3,3,5,3,2,4,4,4,4,5,4,3,0,0,satisfied
39219,Female,Loyal Customer,Business travel,Business,2656,45,1,1,2,1,1,3,2,5,5,5,5,5,5,5,2,0,satisfied
11468,Male,Loyal Customer,Business travel,Eco Plus,247,26,1,5,5,5,1,1,2,1,2,1,4,4,4,1,0,8,neutral or dissatisfied
119853,Female,Loyal Customer,Business travel,Business,3937,34,3,3,3,3,1,4,1,5,5,5,5,2,5,2,0,0,satisfied
32699,Male,Loyal Customer,Business travel,Eco,216,38,3,2,2,2,3,3,3,3,4,2,3,3,4,3,0,0,neutral or dissatisfied
117975,Male,Loyal Customer,Personal Travel,Eco,255,28,4,5,0,4,5,0,5,5,1,3,3,5,5,5,29,42,neutral or dissatisfied
7927,Female,Loyal Customer,Personal Travel,Eco Plus,1020,8,1,0,0,2,4,0,1,4,3,5,5,3,5,4,0,0,neutral or dissatisfied
82448,Male,Loyal Customer,Business travel,Business,502,52,1,1,1,1,3,4,5,4,4,4,4,5,4,5,0,0,satisfied
44545,Male,Loyal Customer,Personal Travel,Eco,157,19,2,5,2,1,1,2,1,1,3,3,4,5,5,1,0,0,neutral or dissatisfied
17884,Male,Loyal Customer,Personal Travel,Eco,425,7,3,2,3,4,1,3,1,1,3,3,2,3,3,1,5,51,neutral or dissatisfied
23357,Female,Loyal Customer,Personal Travel,Eco Plus,563,53,4,1,4,3,1,4,4,4,4,4,4,2,4,3,0,0,satisfied
67301,Male,Loyal Customer,Business travel,Business,964,53,5,5,5,5,2,4,5,4,4,4,4,5,4,3,0,0,satisfied
89594,Female,disloyal Customer,Business travel,Business,1035,22,5,4,5,1,5,5,2,5,5,2,5,4,4,5,0,,satisfied
55775,Female,Loyal Customer,Business travel,Eco,646,30,3,2,2,2,3,3,3,3,4,4,3,1,2,3,0,0,neutral or dissatisfied
29807,Male,Loyal Customer,Business travel,Business,3483,35,3,3,3,3,4,2,2,4,4,4,4,5,4,4,0,5,satisfied
1881,Female,Loyal Customer,Personal Travel,Eco,931,20,3,4,3,1,5,3,4,5,3,2,5,3,4,5,0,0,neutral or dissatisfied
42398,Female,Loyal Customer,Business travel,Eco Plus,834,29,2,2,2,2,2,2,2,2,3,5,4,4,4,2,23,28,neutral or dissatisfied
121095,Female,Loyal Customer,Personal Travel,Eco,1558,31,1,5,1,4,3,1,3,3,4,4,4,4,5,3,25,43,neutral or dissatisfied
79368,Female,Loyal Customer,Business travel,Business,502,45,4,4,4,4,5,4,5,5,5,4,5,3,5,3,0,0,satisfied
76554,Female,Loyal Customer,Business travel,Business,1554,39,3,5,5,5,5,2,1,3,3,2,3,2,3,4,0,15,neutral or dissatisfied
107196,Female,Loyal Customer,Personal Travel,Eco,668,19,3,5,3,4,2,3,2,2,3,3,4,4,4,2,0,0,neutral or dissatisfied
109646,Female,Loyal Customer,Business travel,Business,973,47,1,1,1,1,4,4,4,2,2,3,2,3,2,4,0,8,satisfied
6245,Female,Loyal Customer,Personal Travel,Eco,594,65,2,5,2,3,1,2,2,1,1,2,1,4,1,4,0,0,neutral or dissatisfied
66025,Male,disloyal Customer,Business travel,Eco,1055,24,2,2,2,3,2,2,2,2,3,5,4,1,4,2,64,63,neutral or dissatisfied
95231,Female,Loyal Customer,Personal Travel,Eco,528,70,2,4,2,2,2,5,4,1,1,2,1,4,1,5,0,0,neutral or dissatisfied
95472,Male,Loyal Customer,Business travel,Business,2059,58,2,2,2,2,3,4,5,5,5,5,5,3,5,5,0,0,satisfied
62333,Female,Loyal Customer,Personal Travel,Eco,236,59,3,5,3,1,4,4,3,3,3,3,5,4,3,2,0,0,neutral or dissatisfied
20222,Male,disloyal Customer,Business travel,Business,228,37,5,5,5,2,4,5,4,4,2,2,5,1,4,4,0,0,satisfied
51262,Female,Loyal Customer,Business travel,Eco Plus,110,34,5,4,1,4,5,5,5,5,2,1,5,3,5,5,28,19,satisfied
104026,Female,Loyal Customer,Business travel,Business,3028,58,4,4,4,4,4,5,5,4,4,4,4,4,4,3,14,0,satisfied
73317,Female,Loyal Customer,Business travel,Business,1197,43,2,2,2,2,4,5,4,4,4,4,4,4,4,5,0,0,satisfied
2317,Female,Loyal Customer,Personal Travel,Eco,691,70,4,2,4,3,3,3,3,4,4,4,4,3,4,1,16,13,neutral or dissatisfied
98849,Male,Loyal Customer,Personal Travel,Eco Plus,1482,21,4,5,3,3,1,3,1,1,4,3,5,3,4,1,0,0,neutral or dissatisfied
122797,Female,disloyal Customer,Business travel,Eco,599,24,3,0,3,3,1,3,1,1,5,4,5,5,4,1,0,0,neutral or dissatisfied
114707,Female,Loyal Customer,Business travel,Business,446,41,5,5,5,5,5,4,5,4,4,4,4,4,4,3,4,0,satisfied
87399,Female,Loyal Customer,Personal Travel,Eco,425,60,2,0,2,5,2,4,5,4,4,2,5,3,4,4,0,0,neutral or dissatisfied
88647,Female,Loyal Customer,Personal Travel,Eco,240,19,3,5,3,1,2,3,2,2,4,3,5,4,5,2,0,0,neutral or dissatisfied
92075,Female,Loyal Customer,Business travel,Business,1522,44,2,2,2,2,5,4,4,4,4,4,4,4,4,5,0,0,satisfied
23194,Female,Loyal Customer,Business travel,Eco Plus,250,37,5,4,4,4,5,5,5,5,1,3,4,4,2,5,0,0,satisfied
99892,Male,disloyal Customer,Business travel,Eco,738,24,3,3,3,3,3,3,3,3,1,1,2,3,3,3,0,0,neutral or dissatisfied
35013,Male,disloyal Customer,Business travel,Eco,740,28,4,4,4,4,1,4,1,1,2,1,5,4,4,1,10,54,satisfied
35836,Female,disloyal Customer,Business travel,Eco,1023,43,2,2,2,4,2,2,2,2,2,2,4,4,4,2,63,106,neutral or dissatisfied
41345,Male,disloyal Customer,Business travel,Business,956,48,3,3,3,3,5,3,5,5,2,4,3,2,4,5,89,102,neutral or dissatisfied
10569,Male,Loyal Customer,Business travel,Eco,301,48,3,1,3,3,3,3,3,3,2,1,4,3,4,3,0,0,neutral or dissatisfied
123044,Male,Loyal Customer,Business travel,Business,3385,37,3,3,3,3,4,5,4,5,5,5,5,5,5,5,0,0,satisfied
56509,Male,Loyal Customer,Business travel,Business,2880,44,3,3,3,3,2,4,5,5,5,5,5,4,5,5,0,0,satisfied
54682,Male,disloyal Customer,Business travel,Eco,956,18,2,2,2,4,5,2,5,5,3,1,4,3,4,5,1,0,neutral or dissatisfied
49864,Male,Loyal Customer,Business travel,Business,1577,37,2,2,2,2,2,1,5,4,4,4,4,3,4,2,0,0,satisfied
97827,Female,Loyal Customer,Business travel,Business,3425,25,3,4,4,4,3,3,3,3,4,2,4,3,4,3,66,76,neutral or dissatisfied
9863,Male,Loyal Customer,Personal Travel,Eco,717,17,3,5,3,1,3,3,3,4,3,5,4,3,5,3,131,122,neutral or dissatisfied
79143,Female,Loyal Customer,Personal Travel,Eco Plus,226,41,2,5,2,2,5,5,4,2,2,2,2,4,2,5,52,42,neutral or dissatisfied
16049,Male,Loyal Customer,Business travel,Business,3871,34,5,5,5,5,2,5,3,5,5,5,5,4,5,1,0,0,satisfied
70605,Male,Loyal Customer,Personal Travel,Eco,2611,59,2,1,2,1,2,1,1,3,1,1,1,1,3,1,0,0,neutral or dissatisfied
54628,Female,Loyal Customer,Business travel,Business,2852,34,5,5,5,5,5,2,1,5,5,5,5,3,5,2,0,0,satisfied
38248,Male,Loyal Customer,Business travel,Eco,1050,36,1,3,3,3,1,1,1,1,4,4,2,2,2,1,0,0,neutral or dissatisfied
26687,Female,Loyal Customer,Personal Travel,Eco,515,68,3,5,3,1,2,4,5,5,5,3,5,4,5,4,0,0,neutral or dissatisfied
17096,Female,Loyal Customer,Business travel,Business,1604,30,3,3,3,3,4,4,4,4,1,1,2,4,5,4,0,0,satisfied
28132,Male,disloyal Customer,Business travel,Eco,550,27,3,3,3,3,2,3,2,2,4,2,1,2,5,2,0,0,neutral or dissatisfied
52045,Male,disloyal Customer,Business travel,Business,639,20,0,0,0,3,5,0,2,5,4,4,5,5,4,5,25,31,satisfied
42125,Female,Loyal Customer,Personal Travel,Eco,964,16,3,4,3,3,1,3,1,1,4,4,4,3,5,1,0,6,neutral or dissatisfied
124314,Female,Loyal Customer,Business travel,Business,2200,34,2,2,2,2,1,4,3,4,4,4,4,2,4,5,0,0,satisfied
18131,Female,disloyal Customer,Business travel,Eco,120,26,4,4,4,4,3,4,3,3,2,2,1,2,2,3,0,0,neutral or dissatisfied
100140,Female,Loyal Customer,Business travel,Business,523,41,3,3,3,3,3,4,5,4,4,4,4,3,4,3,0,0,satisfied
24409,Female,Loyal Customer,Business travel,Business,3267,32,2,2,2,2,5,5,5,5,4,4,1,2,1,5,0,0,satisfied
29613,Female,Loyal Customer,Business travel,Business,1448,31,3,5,5,5,3,3,3,3,4,2,2,4,2,3,32,30,neutral or dissatisfied
100379,Female,Loyal Customer,Personal Travel,Eco,1092,56,1,4,1,4,3,4,3,4,4,1,4,5,4,4,43,58,neutral or dissatisfied
34913,Female,Loyal Customer,Business travel,Eco,187,39,5,1,1,1,5,5,5,5,3,4,5,1,5,5,0,0,satisfied
44703,Female,Loyal Customer,Personal Travel,Eco,67,14,5,5,5,4,4,5,4,4,1,3,2,5,2,4,0,0,satisfied
